project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,8,0.0,false,31,0,1.9628791792844464E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/UniversalEncodingDetector.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/UniversalEncodingDetector.java,org.apache.tika.parser.txt.UniversalEncodingDetector,UniversalEncodingDetector,20940,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,25,0,0.0,false,4,0,0.0011548640636807237,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/sax/ContentHandlerFactory.java,tika-core/src/main/java/org/apache/tika/sax/ContentHandlerFactory.java,org.apache.tika.sax.ContentHandlerFactory,ContentHandlerFactory,4557,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,23,0.0,false,131,0,2.0020885304374662E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/ParseHandler.java,tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/ParseHandler.java,org.apache.tika.pipes.core.server.ParseHandler,ParseHandler,8656,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,7,4,0.0,false,10,0,3.566299734916907E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/ContainerExtractor.java,tika-core/src/main/java/org/apache/tika/extractor/ContainerExtractor.java,org.apache.tika.extractor.ContainerExtractor,ContainerExtractor,465,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,86,0,2.145146623684202E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/strings/Latin1StringsParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/strings/Latin1StringsParser.java,org.apache.tika.parser.strings.Latin1StringsParser,Latin1StringsParser,16850,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,16,0,2.8490665571454096E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFRow.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFRow.java,org.apache.tika.parser.dbf.DBFRow,DBFRow,29141,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,14,0.0,false,133,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/parser/multiple/MultipleParserTest.java,tika-core/src/test/java/org/apache/tika/parser/multiple/MultipleParserTest.java,org.apache.tika.parser.multiple.MultipleParserTest,MultipleParserTest,4571,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,81,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/AutoDetectParserConfigTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/AutoDetectParserConfigTest.java,org.apache.tika.parser.AutoDetectParserConfigTest,AutoDetectParserConfigTest,25057,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,16,0.0,false,77,0,2.1070907836446924E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/main/java/org/apache/tika/parser/dbf/DBFParser.java,org.apache.tika.parser.dbf.DBFParser,DBFParser,29153,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,15,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcherPlugin.java,tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcherPlugin.java,org.apache.tika.pipes.fetcher.atlassianjwt.AtlassianJwtFetcherPlugin,AtlassianJwtFetcherPlugin,20962,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,7,0.0,false,25,0,2.2980619082065942E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/parser/DummyParser.java,tika-core/src/test/java/org/apache/tika/parser/DummyParser.java,org.apache.tika.parser.DummyParser,DummyParser,4579,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,8,0.0,false,35,0,2.0020885304374662E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/FetchHandler.java,tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/FetchHandler.java,org.apache.tika.pipes.core.server.FetchHandler,FetchHandler,8675,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,7,0,0.0,false,1,0,0.0025255172421242587,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/config/SelfConfiguring.java,tika-core/src/main/java/org/apache/tika/config/SelfConfiguring.java,org.apache.tika.config.SelfConfiguring,SelfConfiguring,12771,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,13,0,2.3120514721395466E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractorFactory.java,tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractorFactory.java,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory,ParsingEmbeddedDocumentExtractorFactory,484,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ENUM,3,0,0.0,false,11,0,4.271563040732163E-4,0,ENUM,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/strings/StringsEncoding.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/strings/StringsEncoding.java,org.apache.tika.parser.strings.StringsEncoding,StringsEncoding,16868,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,6,3,0.0,false,5,0,5.12193473407907E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractorFactory.java,tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractorFactory.java,org.apache.tika.extractor.EmbeddedDocumentExtractorFactory,EmbeddedDocumentExtractorFactory,490,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,111,0,1.9956532172810124E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtGenerator.java,tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtGenerator.java,org.apache.tika.pipes.fetcher.atlassianjwt.AtlassianJwtGenerator,AtlassianJwtGenerator,20971,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,7,0.0,false,15,0,2.1527577916921037E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/parser/ErrorParser.java,tika-core/src/main/java/org/apache/tika/parser/ErrorParser.java,org.apache.tika.parser.ErrorParser,ErrorParser,4590,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,37,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/strings/Latin1StringsParserTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/strings/Latin1StringsParserTest.java,org.apache.tika.parser.strings.Latin1StringsParserTest,Latin1StringsParserTest,16879,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,4,15,0.0,false,57,0,2.9243971105009475E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor,ParsingEmbeddedDocumentExtractor,498,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,31,0.0,false,502,0,2.0043039690947987E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/PipesServer.java,tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/server/PipesServer.java,org.apache.tika.pipes.core.server.PipesServer,PipesServer,8692,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,16,0.0,false,166,0,2.198424799739515E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcher.java,tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcher.java,org.apache.tika.pipes.fetcher.atlassianjwt.AtlassianJwtFetcher,AtlassianJwtFetcher,20980,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,23,0,1.9929232635261643E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/parser/multiple/SupplementingParser.java,tika-core/src/main/java/org/apache/tika/parser/multiple/SupplementingParser.java,org.apache.tika.parser.multiple.SupplementingParser,SupplementingParser,4598,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,47,3,0.0,false,10,0,0.0011127318214830876,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractor.java,tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractor.java,org.apache.tika.extractor.EmbeddedDocumentExtractor,EmbeddedDocumentExtractor,507,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,22,0,2.838003440320744E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/EmitStrategyConfig.java,tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/EmitStrategyConfig.java,org.apache.tika.pipes.core.EmitStrategyConfig,EmitStrategyConfig,8702,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,40,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/strings/StringsConfigTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/strings/StringsConfigTest.java,org.apache.tika.parser.strings.StringsConfigTest,StringsConfigTest,16894,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,144,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/TabularFormatsTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/TabularFormatsTest.java,org.apache.tika.parser.TabularFormatsTest,TabularFormatsTest,25088,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,6,8,0.0,false,74,0,3.22785160957895E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/parser/AutoDetectParserConfig.java,tika-core/src/main/java/org/apache/tika/parser/AutoDetectParserConfig.java,org.apache.tika.parser.AutoDetectParserConfig,AutoDetectParserConfig,8710,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,72,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/dbf/DBFParserTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/java/org/apache/tika/parser/dbf/DBFParserTest.java,org.apache.tika.parser.dbf.DBFParserTest,DBFParserTest,29191,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,16,0.0,false,82,0,2.1423822172974633E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/RUnpackExtractor.java,tika-core/src/main/java/org/apache/tika/extractor/RUnpackExtractor.java,org.apache.tika.extractor.RUnpackExtractor,RUnpackExtractor,522,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,6,0.0,false,174,0,2.674202098779569E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/detect/MagicDetector.java,tika-core/src/main/java/org/apache/tika/detect/MagicDetector.java,org.apache.tika.detect.MagicDetector,MagicDetector,12810,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,7,9,0.0,false,81,0,3.01815846540173E-4,0,CONCRETE_CLASS,/data/tika/tika-serialization/src/main/java/org/apache/tika/serialization/ParseContextUtils.java,tika-serialization/src/main/java/org/apache/tika/serialization/ParseContextUtils.java,org.apache.tika.serialization.ParseContextUtils,ParseContextUtils,8719,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,4,1,0.0,false,3,0,2.644947579224162E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/exception/CorruptedFileException.java,tika-core/src/main/java/org/apache/tika/exception/CorruptedFileException.java,org.apache.tika.exception.CorruptedFileException,CorruptedFileException,529,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,13,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcherFactory.java,tika-pipes/tika-pipes-plugins/tika-pipes-atlassian-jwt/src/main/java/org/apache/tika/pipes/fetcher/atlassianjwt/AtlassianJwtFetcherFactory.java,org.apache.tika.pipes.fetcher.atlassianjwt.AtlassianJwtFetcherFactory,AtlassianJwtFetcherFactory,21009,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,11,0.0,false,88,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/parser/CompositeParserTest.java,tika-core/src/test/java/org/apache/tika/parser/CompositeParserTest.java,org.apache.tika.parser.CompositeParserTest,CompositeParserTest,25107,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,11,0.0,false,50,0,2.5980111201543636E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-gcs/src/main/java/org/apache/tika/pipes/fetcher/gcs/GCSFetcher.java,tika-pipes/tika-pipes-plugins/tika-pipes-gcs/src/main/java/org/apache/tika/pipes/fetcher/gcs/GCSFetcher.java,org.apache.tika.pipes.fetcher.gcs.GCSFetcher,GCSFetcher,4632,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,6,0.0,false,26,0,3.33433359824246E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/detect/TextDetector.java,tika-core/src/main/java/org/apache/tika/detect/TextDetector.java,org.apache.tika.detect.TextDetector,TextDetector,12827,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,4,6,0.0,false,66,0,2.727376792712006E-4,0,INTERFACE,/data/tika/tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/config/ConfigStoreFactory.java,tika-pipes/tika-pipes-core/src/main/java/org/apache/tika/pipes/core/config/ConfigStoreFactory.java,org.apache.tika.pipes.core.config.ConfigStoreFactory,ConfigStoreFactory,8732,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,11,0,3.5997817399618774E-4,0,CONCRETE_CLASS,/data/tika/tika-app/src/main/java/org/apache/tika/cli/AsyncHelper.java,tika-app/src/main/java/org/apache/tika/cli/AsyncHelper.java,org.apache.tika.cli.AsyncHelper,AsyncHelper,29212,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,27,1,0.0,false,5,0,5.48082506809796E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/sax/EmbeddedContentHandler.java,tika-core/src/main/java/org/apache/tika/sax/EmbeddedContentHandler.java,org.apache.tika.sax.EmbeddedContentHandler,EmbeddedContentHandler,542,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,21,0,2.0796991486228458E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-gcs/src/main/java/org/apache/tika/pipes/fetcher/gcs/config/GCSFetcherConfig.java,tika-pipes/tika-pipes-plugins/tika-pipes-gcs/src/main/java/org/apache/tika/pipes/fetcher/gcs/config/GCSFetcherConfig.java,org.apache.tika.pipes.fetcher.gcs.config.GCSFetcherConfig,GCSFetcherConfig,4638,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,28,0,2.795676515257652E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java,tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java,org.apache.tika.detect.TextStatistics,TextStatistics,12834,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,5,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-app/src/test/java/org/apache/tika/cli/AsyncHelperTest.java,tika-app/src/test/java/org/apache/tika/cli/AsyncHelperTest.java,org.apache.tika.cli.AsyncHelperTest,AsyncHelperTest,29221,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,11,0,0.0,false,47,0,0.0017499105207101652,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/io/BoundedInputStream.java,tika-core/src/main/java/org/apache/tika/io/BoundedInputStream.java,org.apache.tika.io.BoundedInputStream,BoundedInputStream,550,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,9,0.0,false,56,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-ml/tika-parser-nlp-module/src/test/java/org/apache/tika/parser/ner/NamedEntityParserTest.java,tika-parsers/tika-parsers-ml/tika-parser-nlp-module/src/test/java/org/apache/tika/parser/ner/NamedEntityParserTest.java,org.apache.tika.parser.ner.NamedEntityParserTest,NamedEntityParserTest,21036,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,3,1,0.0,false,6,0,2.5408796790271935E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/extractor/EmbeddedBytesSelector.java,tika-core/src/main/java/org/apache/tika/extractor/EmbeddedBytesSelector.java,org.apache.tika.extractor.EmbeddedBytesSelector,EmbeddedBytesSelector,559,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,72,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-app/src/test/java/org/apache/tika/cli/TikaCLIAsyncTest.java,tika-app/src/test/java/org/apache/tika/cli/TikaCLIAsyncTest.java,org.apache.tika.cli.TikaCLIAsyncTest,TikaCLIAsyncTest,29231,unit
