,,versionIndex,versionDate,project,versionId,from,fromId,to,toId
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103598,affects,cyclicDep,103595,org.apache.tika.parser.microsoft.onenote.PropertyValue,5586
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103601,affects,cyclicDep,103595,org.apache.tika.parser.microsoft.onenote.OneNotePtr,5548
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103600,affects,cyclicDep,103595,org.apache.tika.parser.microsoft.onenote.OneNoteParser,3312
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103607,affects,cyclicDep,103603,org.apache.tika.parser.microsoft.onenote.OneNoteTreeWalker,5569
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103606,affects,cyclicDep,103603,org.apache.tika.parser.microsoft.onenote.PropertyValue,5586
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103609,affects,cyclicDep,103603,org.apache.tika.parser.microsoft.onenote.OneNotePtr,5548
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103608,affects,cyclicDep,103603,org.apache.tika.parser.microsoft.onenote.OneNoteParser,3312
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103610,affects,cyclicDep,103603,org.apache.tika.parser.microsoft.onenote.PropertySet,5496
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103621,affects,cyclicDep,103618,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart16bit,3430
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103623,affects,cyclicDep,103618,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObject,3452
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103622,affects,cyclicDep,103618,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart,3477
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103635,affects,cyclicDep,103631,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart,3477
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103634,affects,cyclicDep,103631,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart32bit,4002
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103636,affects,cyclicDep,103631,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObject,3452
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103647,affects,cyclicDep,103644,org.apache.tika.parser.microsoft.onenote.fsshttpb.property.PrtArrayOfPropertyValues,3717
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103648,affects,cyclicDep,103644,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.PropertySet,3254
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103665,affects,cyclicDep,103662,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.LeafNodeObject,3684
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103667,affects,cyclicDep,103662,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.ObjectGroupDataElementData,3100
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103666,affects,cyclicDep,103662,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.IntermediateNodeObject,3641
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103685,affects,cyclicDep,103681,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006.BinaryDataHandler,2662
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103684,affects,cyclicDep,103681,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006.Word2006MLDocHandler,2629
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103691,affects,cyclicDep,103687,org.apache.tika.parser.mp3.ID3v1Handler,23998
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103690,affects,cyclicDep,103687,org.apache.tika.parser.mp3.LyricsHandler,24013
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103697,affects,cyclicDep,103693,org.apache.tika.pipes.emitter.opensearch.OpenSearchClient,19426
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103696,affects,cyclicDep,103693,org.apache.tika.pipes.emitter.opensearch.OpenSearchEmitter,19375
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103703,affects,cyclicDep,103699,org.apache.tika.pipes.reporter.jdbc.JDBCPipesReporter,11015
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103702,affects,cyclicDep,103699,org.apache.tika.pipes.reporter.jdbc.JDBCPipesReporterConfig,11008
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103709,affects,cyclicDep,103705,org.apache.tika.server.core.ServerStatus,9511
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103708,affects,cyclicDep,103705,org.apache.tika.server.core.ServerStatusWatcher,9838
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103715,affects,cyclicDep,103711,org.apache.tika.server.core.ServerStatusWatcher,9838
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103714,affects,cyclicDep,103711,org.apache.tika.server.core.TaskStatus,9616
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103716,affects,cyclicDep,103711,org.apache.tika.server.core.ServerStatus,9511
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103721,affects,cyclicDep,103718,org.apache.tika.server.core.resource.RecursiveMetadataResource,9744
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103722,affects,cyclicDep,103718,org.apache.tika.server.core.resource.TikaResource,9477
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103727,affects,cyclicDep,103724,org.apache.tika.server.core.TikaServerIntegrationTest,9676
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103728,affects,cyclicDep,103724,org.apache.tika.server.core.IntegrationTestBase,9656
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103733,affects,cyclicDep,103730,org.apache.tika.parser.txt.CharsetDetector,20725
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103735,affects,cyclicDep,103730,org.apache.tika.parser.txt.CharsetMatch,20719
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103734,affects,cyclicDep,103730,org.apache.tika.parser.txt.CharsetRecognizer,20733
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103741,affects,cyclicDep,103737,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space,4362
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103740,affects,cyclicDep,103737,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic,4370
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103742,affects,cyclicDep,103737,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,3387
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103747,affects,cyclicDep,103744,org.apache.tika.config.loader,27547
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103749,affects,cyclicDep,103744,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103748,affects,cyclicDep,103744,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103755,affects,cyclicDep,103751,org.apache.tika.pipes.core.emitter,11370
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103754,affects,cyclicDep,103751,org.apache.tika.pipes.core,2503
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103757,affects,cyclicDep,103751,org.apache.tika.pipes.core.server,8491
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103756,affects,cyclicDep,103751,org.apache.tika.pipes.core.fetcher,219
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103763,affects,cyclicDep,103759,org.apache.tika.detect.microsoft.POIFSContainerDetector,19894
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103762,affects,cyclicDep,103759,org.apache.tika.parser.microsoft.OfficeParser,4826
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103765,affects,cyclicDep,103759,org.apache.tika.parser.microsoft.SummaryExtractor,23963
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103764,affects,cyclicDep,103759,org.apache.tika.parser.microsoft.HSLFExtractor,26702
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103771,affects,cyclicDep,103767,org.apache.tika.sax,7070
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103770,affects,cyclicDep,103767,org.apache.tika.parser.html,18095
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103773,affects,cyclicDep,103767,org.apache.tika.sax.boilerpipe,7776
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103772,affects,cyclicDep,103767,org.apache.tika.parser.mock,15097
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103774,affects,cyclicDep,103767,org.apache.tika.sax.xpath,7784
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103779,affects,cyclicDep,103776,org.apache.tika.parser,23878
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103781,affects,cyclicDep,103776,org.apache.tika.mime,15151
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103780,affects,cyclicDep,103776,org.apache.tika.digest,10424
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103783,affects,cyclicDep,103776,org.apache.tika.parser.multiple,4505
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103782,affects,cyclicDep,103776,org.apache.tika.parser.external,10873
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103785,affects,cyclicDep,103776,org.apache.tika.renderer,12716
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103784,affects,cyclicDep,103776,org.apache.tika.parser.ogg,14873
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103786,affects,cyclicDep,103776,org.apache.tika.renderer.pdf,10854
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103791,affects,cyclicDep,103788,org.apache.tika.config,23922
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103793,affects,cyclicDep,103788,org.apache.tika.parser.executable,6241
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103792,affects,cyclicDep,103788,org.apache.tika.language.translate,4488
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103795,affects,cyclicDep,103788,org.apache.tika.parser.xml,2133
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103794,affects,cyclicDep,103788,org.apache.tika.parser.microsoft.pst,27257
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103801,affects,cyclicDep,103797,org.apache.tika.metadata.DublinCore,2298
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103800,affects,cyclicDep,103797,org.apache.tika.metadata.TikaCoreProperties,143
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103803,affects,cyclicDep,103797,org.apache.tika.metadata.OfficeOpenXMLExtended,1580
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103802,affects,cyclicDep,103797,org.apache.tika.metadata.Office,2708
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103804,affects,cyclicDep,103797,org.apache.tika.metadata.XMP,2001
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103809,affects,cyclicDep,103806,org.apache.tika.parser.microsoft.ooxml,25931
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103811,affects,cyclicDep,103806,org.apache.tika.parser.microsoft.ooxml.xps,12367
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103810,affects,cyclicDep,103806,org.apache.tika.detect.microsoft.ooxml,7852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103813,affects,cyclicDep,103806,org.apache.tika.parser.microsoft.ooxml.xwpf,13622
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103812,affects,cyclicDep,103806,org.apache.tika.parser.microsoft.ooxml.xslf,19342
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103819,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetRecog_2022,20769
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103818,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetDetector,20725
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103821,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetRecog_Unicode,20745
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103820,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetRecog_UTF8,20753
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103823,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetRecog_sbcs,20777
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103822,affects,cyclicDep,103815,org.apache.tika.parser.txt.CharsetRecog_mbcs,20761
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103829,affects,cyclicDep,103825,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.IntermediateNodeObject,3641
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103828,affects,cyclicDep,103825,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking.ChunkingFactory,3660
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103831,affects,cyclicDep,103825,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.NodeObject,3676
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103830,affects,cyclicDep,103825,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.LeafNodeObject,3684
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103837,affects,cyclicDep,103833,org.apache.tika.parser.pdf,24208
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103836,affects,cyclicDep,103833,org.apache.tika.parser.pdf.image,18695
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103838,affects,cyclicDep,103833,org.apache.tika.renderer.pdf.pdfbox,6735
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103843,affects,cyclicDep,103840,org.apache.tika.detect.microsoft,13465
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103845,affects,cyclicDep,103840,org.apache.tika.parser.microsoft.rtf,16204
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103844,affects,cyclicDep,103840,org.apache.tika.parser.microsoft,25345
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103851,affects,cyclicDep,103847,org.apache.tika.parser.microsoft.onenote.OneNoteParser,3312
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103850,affects,cyclicDep,103847,org.apache.tika.parser.microsoft.onenote.fsshttpb.MSOneStorePackage,3204
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103853,affects,cyclicDep,103847,org.apache.tika.parser.microsoft.onenote.PropertySet,5496
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103852,affects,cyclicDep,103847,org.apache.tika.parser.microsoft.onenote.OneNotePtr,5548
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103859,affects,cyclicDep,103855,org.apache.tika.config.loader,27547
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103858,affects,cyclicDep,103855,org.apache.tika.metadata.filter,19477
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103861,affects,cyclicDep,103855,org.apache.tika.serialization.serdes,23302
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103860,affects,cyclicDep,103855,org.apache.tika.serialization,23013
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103867,affects,cyclicDep,103863,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,3387
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103866,affects,cyclicDep,103863,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,3395
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103868,affects,cyclicDep,103863,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.chunking,4354
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103873,affects,cyclicDep,103870,org.apache.tika.config.loader.DetectorLoader,29808
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103875,affects,cyclicDep,103870,org.apache.tika.config.loader.ParserLoader,29852
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103874,affects,cyclicDep,103870,org.apache.tika.config.loader.TikaLoader,1245
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103881,affects,cyclicDep,103877,org.apache.tika.server.core,9445
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103880,affects,cyclicDep,103877,org.apache.tika.server.core.resource,10215
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103882,affects,cyclicDep,103877,org.apache.tika.server.core.writer,6962
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103887,affects,cyclicDep,103884,org.apache.tika.eval.core.langid,1224
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103889,affects,cyclicDep,103884,org.apache.tika.eval.core.tokens,1216
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103888,affects,cyclicDep,103884,org.apache.tika.eval.core.textstats,1208
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103895,affects,cyclicDep,103891,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart,3477
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103894,affects,cyclicDep,103891,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart16bit,3430
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103896,affects,cyclicDep,103891,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderStart32bit,4002
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103901,affects,cyclicDep,103898,org.apache.tika.parser.pdf.PDF2XHTML,24318
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103903,affects,cyclicDep,103898,org.apache.tika.parser.pdf.image.ImageGraphicsEngineFactory,18701
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103902,affects,cyclicDep,103898,org.apache.tika.parser.pdf.PDFParserConfig,6876
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103909,affects,cyclicDep,103905,org.apache.tika.parser.microsoft.chm.ChmCommons,11912
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103908,affects,cyclicDep,103905,org.apache.tika.parser.microsoft.chm.ChmAssert,11993
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103910,affects,cyclicDep,103905,org.apache.tika.parser.microsoft.chm.DirectoryListingEntry,11888
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103915,affects,cyclicDep,103912,org.apache.tika.detect,12804
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103917,affects,cyclicDep,103912,org.apache.tika.detect.apple,13437
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103916,affects,cyclicDep,103912,org.apache.tika.parser.iwork,22506
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103923,affects,cyclicDep,103919,org.apache.tika.parser.dbf.DBFReader,29108
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103922,affects,cyclicDep,103919,org.apache.tika.parser.dbf.DBFCell,29102
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103924,affects,cyclicDep,103919,org.apache.tika.parser.dbf.DBFFileHeader,29128
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103929,affects,cyclicDep,103926,org.apache.tika.parser.ner.opennlp,18986
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103931,affects,cyclicDep,103926,org.apache.tika.parser.ner.regex,21114
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103930,affects,cyclicDep,103926,org.apache.tika.parser.ner,21030
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103936,affects,godComponent,103933,org.apache.tika,15836
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103943,affects,hubLikeDep,103940,org.apache.tika.pipes.core.fetcher.FetcherManager,237
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103970,affects,hubLikeDep,103967,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,104028,affects,hubLikeDep,104025,org.apache.tika.parser.microsoft.OfficeParser,4826
