Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
tika,org.apache.tika.xmp,XMPMetadata,2,0,40,35,434,67,0,2,0.3,2,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/XMPMetadata.java,50
tika,org.apache.tika.xmp.convert,AbstractConverter,2,0,14,4,115,20,5,1,0.35714285714285715,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/AbstractConverter.java,33
tika,org.apache.tika.xmp.convert,RTFConverter,1,0,3,2,26,3,0,2,1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/RTFConverter.java,35
tika,org.apache.tika.xmp.convert,TikaToXMP,1,0,7,5,108,17,0,0,0.2857142857142857,2,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/TikaToXMP.java,37
tika,org.apache.tika.xmp.convert,Namespace,2,2,1,1,11,1,0,0,0.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/Namespace.java,19
tika,org.apache.tika.xmp.convert,MSOfficeBinaryConverter,1,0,3,2,39,3,0,2,1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/MSOfficeBinaryConverter.java,37
tika,org.apache.tika.xmp.convert,ITikaToXMPConverter,0,0,1,0,12,1,1,0,-1.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/ITikaToXMPConverter.java,24
tika,org.apache.tika.xmp.convert,GenericConverter,0,0,3,3,46,13,0,2,-1.0,1,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/GenericConverter.java,37
tika,org.apache.tika.xmp.convert,OpenDocumentConverter,1,0,3,2,39,3,0,2,1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/OpenDocumentConverter.java,36
tika,org.apache.tika.xmp.convert,MSOfficeXMLConverter,1,0,3,2,57,6,0,2,1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-xmp/src/main/java/org/apache/tika/xmp/convert/MSOfficeXMLConverter.java,37
tika,org.apache.tika.langdetect.lingo24,Lingo24LangDetectorTest,0,0,2,2,32,5,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-lingo24/src/test/java/org/apache/tika/langdetect/lingo24/Lingo24LangDetectorTest.java,36
tika,org.apache.tika.langdetect.lingo24,Lingo24LangDetector,10,0,11,9,131,18,0,1,0.36363636363636365,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-lingo24/src/main/java/org/apache/tika/langdetect/lingo24/Lingo24LangDetector.java,42
tika,org.apache.tika.langdetect,LanguageDetectorTest,0,0,5,0,49,10,1,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-test-commons/src/main/java/org/apache/tika/langdetect/LanguageDetectorTest.java,31
tika,org.apache.tika.langdetect.mitll,TextLangDetectorTest,0,0,1,1,24,3,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-mitll-text/src/test/java/org/apache/tika/langdetect/mitll/TextLangDetectorTest.java,34
tika,org.apache.tika.langdetect.mitll,TextLangDetector,6,0,11,8,86,13,0,1,0.36363636363636365,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-mitll-text/src/main/java/org/apache/tika/langdetect/mitll/TextLangDetector.java,43
tika,org.apache.tika.langdetect.opennlp,OpenNLPDetectorTest,1,0,3,2,36,4,0,0,0.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/test/java/org/apache/tika/langdetect/opennlp/OpenNLPDetectorTest.java,36
tika,org.apache.tika.langdetect.opennlp,OpenNLPDetector,8,0,13,10,130,20,0,1,0.5384615384615384,3,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/OpenNLPDetector.java,39
tika,org.apache.tika.langdetect.opennlp,OpenNLPDetector.TikaUrlCharSequenceNormalizer,3,0,0,0,14,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/OpenNLPDetector.java,219
tika,org.apache.tika.langdetect.opennlp,OpenNLPDetector.AlphaIdeographSequenceNormalizer,2,0,0,0,12,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/OpenNLPDetector.java,243
tika,org.apache.tika.langdetect.opennlp,ProbingLanguageDetector,20,4,16,13,302,36,0,0,0.125,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/ProbingLanguageDetector.java,30
tika,org.apache.tika.langdetect.opennlp,ProbingLanguageDetector.CSAndLength,2,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/ProbingLanguageDetector.java,352
tika,org.apache.tika.langdetect.opennlp,ProbingLanguageDetector.CharIntNGrammer,6,0,0,0,58,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/ProbingLanguageDetector.java,362
tika,org.apache.tika.langdetect.opennlp,ProbingLanguageDetector.MutableInt,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/ProbingLanguageDetector.java,432
tika,org.apache.tika.langdetect.opennlp.metadatafilter,OpenNLPMetadataFilter,1,0,2,2,18,3,0,1,0.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-opennlp/src/main/java/org/apache/tika/langdetect/opennlp/metadatafilter/OpenNLPMetadataFilter.java,27
tika,org.apache.tika.langdetect.tika,LanguageProfileTest,0,0,1,1,22,1,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/test/java/org/apache/tika/langdetect/tika/LanguageProfileTest.java,26
tika,org.apache.tika.langdetect.tika,LanguageProfilerBuilderTest,6,0,4,3,46,7,0,0,0.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/test/java/org/apache/tika/langdetect/tika/LanguageProfilerBuilderTest.java,38
tika,org.apache.tika.langdetect.tika,ProfilingHandler,1,0,5,5,31,5,0,2,0.6,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/test/java/org/apache/tika/langdetect/tika/ProfilingHandler.java,21
tika,org.apache.tika.langdetect.tika,ProfilingWriterTest,0,0,1,1,16,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/test/java/org/apache/tika/langdetect/tika/ProfilingWriterTest.java,25
tika,org.apache.tika.langdetect.tika,LanguageIdentifierTest,1,0,7,6,111,19,0,0,0.2857142857142857,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/test/java/org/apache/tika/langdetect/tika/LanguageIdentifierTest.java,35
tika,org.apache.tika.langdetect.tika,ProfilingWriter,3,0,9,7,60,12,0,0,0.3333333333333333,4,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/ProfilingWriter.java,22
tika,org.apache.tika.langdetect.tika,LanguageIdentifier,10,0,14,13,172,22,0,0,0.14285714285714285,5,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageIdentifier.java,30
tika,org.apache.tika.langdetect.tika,LanguageProfilerBuilder,22,0,16,12,567,54,0,0,0.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfilerBuilder.java,45
tika,org.apache.tika.langdetect.tika,LanguageProfilerBuilder.NGramEntry,4,0,0,0,107,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfilerBuilder.java,550
tika,org.apache.tika.langdetect.tika,LanguageProfilerBuilder.QuickStringBuffer,2,0,0,0,67,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfilerBuilder.java,685
tika,org.apache.tika.langdetect.tika,TikaLanguageDetector,1,0,7,7,38,8,0,1,0.7142857142857143,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/TikaLanguageDetector.java,29
tika,org.apache.tika.langdetect.tika,LanguageProfile,14,2,14,10,232,25,0,0,0.14285714285714285,7,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfile.java,32
tika,org.apache.tika.langdetect.tika,LanguageProfile.Counter,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfile.java,220
tika,org.apache.tika.langdetect.tika,LanguageProfile.Interleaved,6,0,0,0,75,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfile.java,228
tika,org.apache.tika.langdetect.tika,LanguageProfile.Entry,3,0,0,0,34,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-tika/src/main/java/org/apache/tika/langdetect/tika/LanguageProfile.java,275
tika,org.apache.tika.langdetect.optimaize,OptimaizeLangDetectorTest,0,0,6,5,108,19,0,1,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-optimaize/src/test/java/org/apache/tika/langdetect/optimaize/OptimaizeLangDetectorTest.java,41
tika,org.apache.tika.langdetect.optimaize,OptimaizeLangDetector,10,2,13,10,123,24,0,1,0.15384615384615385,8,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-optimaize/src/main/java/org/apache/tika/langdetect/optimaize/OptimaizeLangDetector.java,43
tika,org.apache.tika.langdetect.optimaize.metadatafilter,OptimaizeMetadataFilter,1,0,2,2,18,3,0,1,0.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-langdetect/tika-langdetect-optimaize/src/main/java/org/apache/tika/langdetect/optimaize/metadatafilter/OptimaizeMetadataFilter.java,27
tika,org.apache.tika.server.eval,TikaEvalResourceTest,5,0,9,4,76,9,0,0,0.2222222222222222,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-eval/src/test/java/org/apache/tika/server/eval/TikaEvalResourceTest.java,54
tika,org.apache.tika.server.eval,TikaEvalResource,9,7,7,3,92,9,0,2,0.2857142857142857,1,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-eval/src/main/java/org/apache/tika/server/eval/TikaEvalResource.java,60
tika,org.apache.tika.server.standard,MetadataResourceTest,1,0,11,9,88,13,0,0,0.2727272727272727,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/MetadataResourceTest.java,53
tika,org.apache.tika.server.standard,UnpackerResourceTest,26,0,16,14,142,18,0,0,0.1875,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/UnpackerResourceTest.java,50
tika,org.apache.tika.server.standard,TikaResourceTest,8,2,37,33,282,41,0,0,0.16216216216216217,2,10,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/TikaResourceTest.java,63
tika,org.apache.tika.server.standard,UnpackerResourceWithConfigTest,2,0,5,2,72,9,0,0,0.8,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/UnpackerResourceWithConfigTest.java,46
tika,org.apache.tika.server.standard,TikaPipesTest,10,0,16,10,173,16,0,0,0.4375,0,13,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/TikaPipesTest.java,73
tika,org.apache.tika.server.standard,TikaDetectorsTest,1,0,5,3,68,10,0,0,0.6,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/TikaDetectorsTest.java,40
tika,org.apache.tika.server.standard,RecursiveMetadataResourceTest,9,0,16,13,245,17,0,0,0.25,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/RecursiveMetadataResourceTest.java,53
tika,org.apache.tika.server.standard,OpenNLPMetadataFilterTest,3,0,5,2,37,5,0,0,0.8,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/OpenNLPMetadataFilterTest.java,45
tika,org.apache.tika.server.standard,DetectorResourceTest,4,0,4,2,34,4,0,0,0.75,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/DetectorResourceTest.java,39
tika,org.apache.tika.server.standard,TikaMimeTypesTest,1,0,3,1,29,3,0,0,1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/TikaMimeTypesTest.java,37
tika,org.apache.tika.server.standard,RecursiveMetadataFilterTest,2,0,4,1,40,9,0,0,1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/RecursiveMetadataFilterTest.java,45
tika,org.apache.tika.server.standard,OptimaizeMetadataFilterTest,3,0,5,2,37,5,0,0,0.8,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/OptimaizeMetadataFilterTest.java,45
tika,org.apache.tika.server.standard,JsonMaxFieldLengthTest,1,0,4,1,28,5,0,0,1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/JsonMaxFieldLengthTest.java,60
tika,org.apache.tika.server.standard,FetcherTest,3,0,5,1,35,5,0,0,1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/FetcherTest.java,48
tika,org.apache.tika.server.standard,TikaParsersTest,2,0,7,3,114,20,0,0,0.5714285714285714,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/test/java/org/apache/tika/server/standard/TikaParsersTest.java,39
tika,org.apache.tika.server.standard.config,PDFServerConfig,1,1,1,1,27,4,0,0,0.0,3,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/main/java/org/apache/tika/server/standard/config/PDFServerConfig.java,32
tika,org.apache.tika.server.standard.config,TesseractServerConfig,1,1,1,1,27,4,0,0,0.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/main/java/org/apache/tika/server/standard/config/TesseractServerConfig.java,32
tika,org.apache.tika.server.standard.writer,XMPMessageBodyWriter,1,0,3,3,21,3,0,1,1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/main/java/org/apache/tika/server/standard/writer/XMPMessageBodyWriter.java,39
tika,org.apache.tika.server.standard.resource,XMPMetadataResource,0,0,3,3,12,3,0,1,-1.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-standard/src/main/java/org/apache/tika/server/standard/resource/XMPMetadataResource.java,38
tika,org.apache.tika.server.client,TestBasic,0,0,2,2,18,2,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/test/java/org/apache/tika/server/client/TestBasic.java,29
tika,org.apache.tika.server.client,TikaEmitterResult,3,0,5,5,23,5,0,0,0.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaEmitterResult.java,19
tika,org.apache.tika.server.client,TikaEmitterResult.STATUS,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaEmitterResult.java,49
tika,org.apache.tika.server.client,TikaClient,2,0,4,2,27,6,0,0,0.5,2,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaClient.java,31
tika,org.apache.tika.server.client,TikaServerClientConfig,5,0,13,13,58,15,0,1,0.5384615384615384,2,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaServerClientConfig.java,34
tika,org.apache.tika.server.client,TikaServerClientConfig.MODE,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaServerClientConfig.java,112
tika,org.apache.tika.server.client,TikaPipesHttpClient,10,0,6,1,116,12,1,0,0.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaPipesHttpClient.java,36
tika,org.apache.tika.server.client,TikaPipesHttpClient.TimeoutWaitingForTikaException,0,0,0,0,5,0,0,1,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaPipesHttpClient.java,163
tika,org.apache.tika.server.client,TikaClientCLI,5,0,3,1,83,8,0,0,0.0,1,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaClientCLI.java,42
tika,org.apache.tika.server.client,TikaClientCLI.FetchWorker,3,0,0,0,29,0,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaClientCLI.java,112
tika,org.apache.tika.server.client,TikaClientConfigException,0,0,2,2,8,2,0,1,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaClientConfigException.java,21
tika,org.apache.tika.server.client,TikaAsyncHttpClient,1,0,2,0,12,2,0,1,1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-client/src/main/java/org/apache/tika/server/client/TikaAsyncHttpClient.java,22
tika,org.apache.tika.server.core,TikaWelcomeTest,4,0,5,3,40,5,0,1,0.6,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaWelcomeTest.java,36
tika,org.apache.tika.server.core,TikaVersionTest,1,0,3,1,13,3,0,1,1.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaVersionTest.java,32
tika,org.apache.tika.server.core,TikaResourceTest,7,4,12,10,96,12,0,1,0.3333333333333333,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaResourceTest.java,43
tika,org.apache.tika.server.core,TikaPipesTest,13,0,11,7,165,17,0,1,0.2727272727272727,0,11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaPipesTest.java,67
tika,org.apache.tika.server.core,LanguageResourceTest,5,0,6,4,46,6,0,1,0.6666666666666666,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/LanguageResourceTest.java,36
