Project,Package,Class,Smell,Description,File
tika,org.apache.tika.sax,XHTMLContentHandlerTest,Feature Envy,The tool detected a instance of this smell because testInvalidControlCharacter0x9F is more interested in members of the type: XHTMLContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java
tika,org.apache.tika.sax,XHTMLContentHandlerTest,Feature Envy,The tool detected a instance of this smell because testInvalidControlCharacter0x93 is more interested in members of the type: XHTMLContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: BodyContentHandler; WriteOutContentHandler in method testBody,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ToTextContentHandler; WriteOutContentHandler in method testText,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest.MockParser,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: XHTML; EMPTY_ATTRIBUTES; TITLE; charsToWrite,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest.MockParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java
tika,org.apache.tika.sax,ToMarkdownContentHandlerTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/ToMarkdownContentHandlerTest.java
tika,org.apache.tika.sax,NonValidatingContentHandler.ClosedInputStream,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/NonValidatingContentHandler.java
tika,org.apache.tika.sax,NonValidatingContentHandler.ClosedInputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/NonValidatingContentHandler.java
tika,org.apache.tika.sax,SecureContentHandlerTest,Feature Envy,The tool detected a instance of this smell because testNestedElements is more interested in members of the type: SecureContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java
tika,org.apache.tika.sax,SecureContentHandlerTest,Feature Envy,The tool detected a instance of this smell because testNestedEntries is more interested in members of the type: SecureContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java
tika,org.apache.tika.sax,BasicContentHandlerFactory.HANDLER_TYPE,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/BasicContentHandlerFactory.java
tika,org.apache.tika.sax,BasicContentHandlerFactory.HANDLER_TYPE,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/BasicContentHandlerFactory.java
tika,org.apache.tika.sax,CleanPhoneText,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cleanSubstitutions; cleanPhoneRegex; phoneRegex,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/CleanPhoneText.java
tika,org.apache.tika.sax,ToXMLContentHandler.ElementInfo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: parent; namespaces,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java
tika,org.apache.tika.sax,ToXMLContentHandler.ElementInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java
tika,org.apache.tika.sax,TextAndAttributeContentHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/TextAndAttributeContentHandler.java
tika,org.apache.tika.sax,ContentHandlerDecorator,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: PDFParserTest.EventCountingHandler; FlatOpenDocumentMacroHandler; FlatOpenDocumentParser.FlatOpenDocumentParserHandler; NSNormalizerContentHandler; OpenDocumentManifestHandler; EpubParser.EpubNormalizingHandler; XHTMLDowngradeHandler; NonValidatingContentHandler; WriteOutContentHandler; PhoneExtractingContentHandler; SafeContentHandler; StandardsExtractingContentHandler; OfflineContentHandler; BodyContentHandler; SecureContentHandler; EmbeddedContentHandler; TaggedContentHandler; ExpandedTitleContentHandler; ElementMappingContentHandler; EndDocumentShieldingContentHandler; CTAKESContentHandler; MatchingContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecorator.java
tika,org.apache.tika.sax,StoppingEarlyException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: INSTANCE,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StoppingEarlyException.java
tika,org.apache.tika.sax,StoppingEarlyException,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StoppingEarlyException.java
tika,org.apache.tika.sax,XHTMLContentHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: XHTML; ENDLINE; NL; TAB; HEAD; AUTO; INDENT; EMPTY_ATTRIBUTES; metadata; documentStarted; headStarted; headEnded; useFrameset,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/XHTMLContentHandler.java
tika,org.apache.tika.sax,SafeContentHandler.Output,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java
tika,org.apache.tika.sax,SafeContentHandler.StringOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: builder,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java
tika,org.apache.tika.sax,SafeContentHandler.StringOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java
tika,org.apache.tika.sax,StandardOrganizations,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StandardOrganizations.java
tika,org.apache.tika.sax,StandardReference.StandardReferenceBuilder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: mainOrganization; identifier; separator; secondOrganization; score,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StandardReference.java
tika,org.apache.tika.sax,StandardReference.StandardReferenceBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StandardReference.java
tika,org.apache.tika.sax,StandardReference.StandardReferenceBuilder,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mainOrganization; identifier; separator; secondOrganization; score,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StandardReference.java
tika,org.apache.tika.sax,StandardsExtractingContentHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: STANDARD_REFERENCES; metadata; stringBuilder; maxBufferLength; threshold,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/StandardsExtractingContentHandler.java
tika,org.apache.tika.sax,OfflineContentHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ContentHandlerDecorator,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/OfflineContentHandler.java
